dep,nomdep,codecommune,nomcommune,statut1999,codecommune2,dep2
02,AISNE,02071,BERNY-RIVIERE,1,02071,02
02,AISNE,02072,BERRIEUX,1,02072,02
02,AISNE,02073,BERRY-AU-BAC,1,02073,02
02,AISNE,02074,BERTAUCOURT-EPOURDON,1,02074,02
02,AISNE,02075,BERTHENICOURT,1,02075,02
02,AISNE,02076,BERTRICOURT,1,02076,02
02,AISNE,02077,BERZY-LE-SEC,1,02077,02
02,AISNE,02078,BESME,1,02078,02
02,AISNE,02079,BESMONT,1,02079,02
02,AISNE,02080,BESNY-ET-LOIZY,1,02080,02
02,AISNE,02081,BETHANCOURT-EN-VAUX,1,02081,02
02,AISNE,02082,BEUGNEUX,1,02082,02
02,AISNE,02083,BEUVARDES,1,02083,02
02,AISNE,02084,BEZU-LE-GUERY,1,02084,02
02,AISNE,02085,BEZU-SAINT-GERMAIN,1,02085,02
02,AISNE,02086,BICHANCOURT,1,02086,02
02,AISNE,02087,BIEUXY,1,02087,02
02,AISNE,02088,BIEVRES,1,02088,02
02,AISNE,02089,BILLY-SUR-AISNE,1,02089,02
02,AISNE,02090,BILLY-SUR-OURCQ,1,02090,02
02,AISNE,02091,BLANZY-LES-FISMES,1,02091,02
02,AISNE,02092,BLERANCOURDELLE,3,02093,02
02,AISNE,02093,BLERANCOURT,1,02093,02
02,AISNE,02094,BLESMES,1,02094,02
02,AISNE,02095,BOHAIN-EN-VERMANDOIS,1,02095,02
02,AISNE,02096,BOIS-LES-PARGNY,1,02096,02
02,AISNE,02097,BONCOURT,1,02097,02
02,AISNE,02098,BONNEIL,1,02098,02
02,AISNE,02099,BONNESVALYN,1,02099,02
02,AISNE,02100,BONY,1,02100,02
02,AISNE,02101,BOSMONT-SUR-SERRE,1,02101,02
02,AISNE,02102,BOUCONVILLE-VAUCLAIR,1,02102,02
02,AISNE,02103,BOUE,1,02103,02
02,AISNE,02104,BOUFFIGNEREUX,1,02104,02
02,AISNE,02105,BOURESCHES,1,02105,02
02,AISNE,02106,BOURG-ET-COMIN,1,02106,02
02,AISNE,02107,BOURGUIGNON-SOUS-COUCY,1,02107,02
02,AISNE,02108,BOURGUIGNON-SOUS-MONTBAVIN,1,02108,02
02,AISNE,02109,BOUTEILLE,1,02109,02
02,AISNE,02110,BRAINE,1,02110,02
02,AISNE,02111,BRANCOURT-EN-LAONNOIS,1,02111,02
02,AISNE,02112,BRANCOURT-LE-GRAND,1,02112,02
02,AISNE,02113,BRANGES,3,02022,02
02,AISNE,02114,BRASLES,1,02114,02
02,AISNE,02115,BRAYE-EN-LAONNOIS,1,02115,02
02,AISNE,02116,BRAYE-EN-THIERACHE,1,02116,02
02,AISNE,02117,BRAY-SAINT-CHRISTOPHE,1,02117,02
02,AISNE,02118,BRAYE,1,02118,02
02,AISNE,02119,BRECY,1,02119,02
02,AISNE,02120,BRENELLE,1,02120,02
02,AISNE,02121,BRENY,1,02121,02
02,AISNE,02122,BRIE,1,02122,02
02,AISNE,02123,BRISSAY-CHOIGNY,1,02123,02
02,AISNE,02124,BRISSY-HAMEGICOURT,1,02124,02
02,AISNE,02125,BRUMETZ,1,02125,02
02,AISNE,02126,BRUNEHAMEL,1,02126,02
02,AISNE,02127,BRUYERES-SUR-FERE,1,02127,02
02,AISNE,02128,BRUYERES-ET-MONTBERAULT,1,02128,02
02,AISNE,02129,BRUYS,1,02129,02
02,AISNE,02130,BUCILLY,1,02130,02
02,AISNE,02131,BUCY-LE-LONG,1,02131,02
02,AISNE,02132,BUCY-LES-CERNY,1,02132,02
02,AISNE,02133,BUCY-LES-PIERREPONT,1,02133,02
02,AISNE,02134,BUIRE,1,02134,02
02,AISNE,02135,BUIRONFOSSE,1,02135,02
02,AISNE,02136,BURELLES,1,02136,02
02,AISNE,02137,BUSSIARES,1,02137,02
02,AISNE,02138,BUZANCY,1,02138,02
02,AISNE,02139,CAILLOUEL-CREPIGNY,1,02139,02
02,AISNE,02140,CAMELIN,1,02140,02
02,AISNE,02141,CAPELLE,1,02141,02
02,AISNE,02142,CASTRES,1,02142,02
02,AISNE,02143,CATELET,1,02143,02
02,AISNE,02144,CAULAINCOURT,1,02144,02
02,AISNE,02145,CAUMONT,1,02145,02
02,AISNE,02146,CELLES-LES-CONDE,1,02146,02
02,AISNE,02147,CELLE-SOUS-MONTMIRAIL,1,02147,02
02,AISNE,02148,CELLES-SUR-AISNE,1,02148,02
02,AISNE,02149,CERIZY,1,02149,02
02,AISNE,02150,CERNY-EN-LAONNOIS,1,02150,02
02,AISNE,02151,CERNY-LES-BUCY,1,02151,02
02,AISNE,02152,CERSEUIL,1,02152,02
02,AISNE,02153,CESSIERES,1,02153,02
02,AISNE,02154,CHACRISE,1,02154,02
02,AISNE,02155,CHAILLEVOIS,1,02155,02
02,AISNE,02156,CHALANDRY,1,02156,02
02,AISNE,02157,CHAMBRY,1,02157,02
02,AISNE,02158,CHAMOUILLE,1,02158,02
02,AISNE,02159,CHAMPS,1,02159,02
02,AISNE,02160,CHAOURSE,1,02160,02
02,AISNE,02161,CHAPELLE-MONTHODON,1,02161,02
02,AISNE,02162,CHAPELLE-SUR-CHEZY,1,02162,02
02,AISNE,02163,CHARLY,1,02163,02
02,AISNE,02164,CHARMEL,1,02164,02
02,AISNE,02165,CHARMES,1,02165,02
02,AISNE,02166,CHARTEVES,1,02166,02
02,AISNE,02167,CHASSEMY,1,02167,02
02,AISNE,02168,CHATEAU-THIERRY,1,02168,02
02,AISNE,02169,CHATILLON-LES-SONS,1,02169,02
02,AISNE,02170,CHATILLON-SUR-OISE,1,02170,02
02,AISNE,02171,CHAUDARDES,1,02171,02
02,AISNE,02172,CHAUDUN,1,02172,02
02,AISNE,02173,CHAUNY,1,02173,02
02,AISNE,02174,CHAVIGNON,1,02174,02
02,AISNE,02175,CHAVIGNY,1,02175,02
02,AISNE,02176,CHAVONNE,1,02176,02
02,AISNE,02177,CHERET,1,02177,02
02,AISNE,02178,CHERMIZY-AILLES,1,02178,02
02,AISNE,02179,CHERY-CHARTREUVE,1,02179,02
02,AISNE,02180,CHERY-LES-POUILLY,1,02180,02
02,AISNE,02181,CHERY-LES-ROZOY,1,02181,02
02,AISNE,02182,CHEVENNES,1,02182,02
02,AISNE,02183,CHEVREGNY,1,02183,02
02,AISNE,02184,CHEVRESIS-MONCEAU,1,02184,02
02,AISNE,02185,CHEZY-EN-ORXOIS,1,02185,02
02,AISNE,02186,CHEZY-SUR-MARNE,1,02186,02
02,AISNE,02187,CHIERRY,1,02187,02
02,AISNE,02188,CHIGNY,1,02188,02
02,AISNE,02189,CHIVRES-EN-LAONNOIS,1,02189,02
02,AISNE,02190,CHIVRES-VAL,1,02190,02
02,AISNE,02191,CHIVY-LES-ETOUVELLES,1,02191,02
02,AISNE,02192,CHOUY,1,02192,02
02,AISNE,02193,CIERGES,1,02193,02
02,AISNE,02194,CILLY,1,02194,02
02,AISNE,02195,CIRY-SALSOGNE,1,02195,02
02,AISNE,02196,CLACY-ET-THIERRET,1,02196,02
02,AISNE,02197,CLAIRFONTAINE,1,02197,02
02,AISNE,02198,CLAMECY,1,02198,02
02,AISNE,02199,CLASTRES,1,02199,02
02,AISNE,02200,CLERMONT-LES-FERMES,1,02200,02
02,AISNE,02201,COEUVRES-ET-VALSERY,1,02201,02
02,AISNE,02202,COHAN,3,02220,02
02,AISNE,02203,COINCY,1,02203,02
02,AISNE,02204,COINGT,1,02204,02
02,AISNE,02205,COLLIGIS-CRANDELAIN,1,02205,02
02,AISNE,02206,COLONFAY,1,02206,02
02,AISNE,02207,COMMENCHON,1,02207,02
02,AISNE,02208,CONCEVREUX,1,02208,02
02,AISNE,02209,CONDE-EN-BRIE,1,02209,02
02,AISNE,02210,CONDE-SUR-AISNE,1,02210,02
02,AISNE,02211,CONDE-SUR-SUIPPE,1,02211,02
02,AISNE,02212,CONDREN,1,02212,02
02,AISNE,02213,CONNIGIS,1,02213,02
02,AISNE,02214,CONTESCOURT,1,02214,02
02,AISNE,02215,CORBENY,1,02215,02
02,AISNE,02216,CORCY,1,02216,02
02,AISNE,02217,COUCY-LE-CHATEAU-AUFFRIQUE,1,02217,02
02,AISNE,02218,COUCY-LES-EPPES,1,02218,02
02,AISNE,02219,COUCY-LA-VILLE,1,02219,02
02,AISNE,02220,COULONGES-COHAN,1,02220,02
02,AISNE,02221,COUPRU,1,02221,02
02,AISNE,02222,COURBES,1,02222,02
02,AISNE,02223,COURBOIN,1,02223,02
02,AISNE,02224,COURCELLES-SUR-VESLES,1,02224,02
02,AISNE,02225,COURCHAMPS,1,02225,02
02,AISNE,02226,COURMELLES,1,02226,02
02,AISNE,02227,COURMONT,1,02227,02
02,AISNE,02228,COURTEMONT-VARENNES,1,02228,02
02,AISNE,02229,COURTRIZY-ET-FUSSIGNY,1,02229,02
02,AISNE,02230,COUVRELLES,1,02230,02
02,AISNE,02231,COUVRON-ET-AUMENCOURT,1,02231,02
02,AISNE,02232,COYOLLES,1,02232,02
02,AISNE,02233,CRAMAILLE,1,02233,02
02,AISNE,02234,CRAONNE,1,02234,02
02,AISNE,02235,CRAONNELLE,1,02235,02
02,AISNE,02236,CRECY-AU-MONT,1,02236,02
02,AISNE,02237,CRECY-SUR-SERRE,1,02237,02
02,AISNE,02238,CREPY,1,02238,02
02,AISNE,02239,CREZANCY,1,02239,02
02,AISNE,02240,CROIX-FONSOMMES,1,02240,02
02,AISNE,02241,CROIX-SUR-OURCQ,1,02241,02
02,AISNE,02242,CROUTTES-SUR-MARNE,1,02242,02
02,AISNE,02243,CROUY,1,02243,02
02,AISNE,02244,CRUPILLY,1,02244,02
02,AISNE,02245,CUFFIES,1,02245,02
02,AISNE,02246,CUGNY,1,02246,02
02,AISNE,02247,CUGNY-LES-CROUTTES,3,02580,02
02,AISNE,02248,CUIRIEUX,1,02248,02
02,AISNE,02249,CUIRY-HOUSSE,1,02249,02
02,AISNE,02250,CUIRY-LES-CHAUDARDES,1,02250,02
02,AISNE,02251,CUIRY-LES-IVIERS,1,02251,02
02,AISNE,02252,CUISSY-ET-GENY,1,02252,02
02,AISNE,02253,CUISY-EN-ALMONT,1,02253,02
02,AISNE,02254,CUTRY,1,02254,02
02,AISNE,02255,CYS-LA-COMMUNE,1,02255,02
02,AISNE,02256,DAGNY-LAMBERCY,1,02256,02
02,AISNE,02257,DALLON,1,02257,02
02,AISNE,02258,DAMMARD,1,02258,02
02,AISNE,02259,DAMPLEUX,1,02259,02
02,AISNE,02260,DANIZY,1,02260,02
02,AISNE,02261,DERCY,1,02261,02
02,AISNE,02262,DEUILLET,1,02262,02
02,AISNE,02263,DHUIZEL,1,02263,02
02,AISNE,02264,DIZY-LE-GROS,1,02264,02
02,AISNE,02265,DOHIS,1,02265,02
02,AISNE,02266,DOLIGNON,1,02266,02
02,AISNE,02267,DOMMIERS,1,02267,02
02,AISNE,02268,DOMPTIN,1,02268,02
02,AISNE,02269,DORENGT,1,02269,02
02,AISNE,02270,DOUCHY,1,02270,02
02,AISNE,02271,DRAVEGNY,1,02271,02
02,AISNE,02272,DROIZY,1,02272,02
02,AISNE,02273,DURY,1,02273,02
02,AISNE,02274,EBOULEAU,1,02274,02
02,AISNE,02275,EFFRY,1,02275,02
02,AISNE,02276,ENGLANCOURT,1,02276,02
02,AISNE,02277,EPAGNY,1,02277,02
02,AISNE,02278,EPARCY,1,02278,02
02,AISNE,02279,EPAUX-BEZU,1,02279,02
02,AISNE,02280,EPIEDS,1,02280,02
02,AISNE,02281,EPINE-AUX-BOIS,1,02281,02
02,AISNE,02282,EPPES,1,02282,02
02,AISNE,02283,ERLON,1,02283,02
02,AISNE,02284,ERLOY,1,02284,02
02,AISNE,02285,ESCAUFOURT,2,59545,59
02,AISNE,02286,ESQUEHERIES,1,02286,02
02,AISNE,02287,ESSIGNY-LE-GRAND,1,02287,02
02,AISNE,02288,ESSIGNY-LE-PETIT,1,02288,02
02,AISNE,02289,ESSISES,1,02289,02
02,AISNE,02290,ESSOMES-SUR-MARNE,1,02290,02
02,AISNE,02291,ESTREES,1,02291,02
02,AISNE,02292,ETAMPES-SUR-MARNE,1,02292,02
02,AISNE,02293,ETAVES-ET-BOCQUIAUX,1,02293,02
02,AISNE,02294,ETOUVELLES,1,02294,02
02,AISNE,02295,ETREAUPONT,1,02295,02
02,AISNE,02296,ETREILLERS,1,02296,02
02,AISNE,02297,ETREPILLY,1,02297,02
02,AISNE,02298,ETREUX,1,02298,02
02,AISNE,02299,EVERGNICOURT,1,02299,02
02,AISNE,02300,FARGNIERS,2,02738,02
02,AISNE,02301,FAUCOUCOURT,1,02301,02
02,AISNE,02302,FAVEROLLES,1,02302,02
02,AISNE,02303,FAYET,1,02303,02
02,AISNE,02304,FERE,1,02304,02
02,AISNE,02305,FERE-EN-TARDENOIS,1,02305,02
02,AISNE,02306,FERTE-CHEVRESIS,1,02306,02
02,AISNE,02307,FERTE-MILON,1,02307,02
02,AISNE,02308,FESMY-LE-SART,1,02308,02
02,AISNE,02309,FESTIEUX,1,02309,02
02,AISNE,02310,FIEULAINE,1,02310,02
02,AISNE,02311,FILAIN,1,02311,02
02,AISNE,02312,FLAMENGRIE,1,02312,02
02,AISNE,02313,FLAVIGNY-LE-GRAND-ET-BEAURAIN,1,02313,02
02,AISNE,02314,FLAVIGNY-LE-PETIT,3,02361,02
02,AISNE,02315,FLAVY-LE-MARTEL,1,02315,02
02,AISNE,02316,FLEURY,1,02316,02
02,AISNE,02317,FLUQUIERES,1,02317,02
02,AISNE,02318,FOLEMBRAY,1,02318,02
02,AISNE,02319,FONSOMMES,1,02319,02
02,AISNE,02320,FONTAINE-LES-CLERCS,1,02320,02
02,AISNE,02321,FONTAINE-LES-VERVINS,1,02321,02
02,AISNE,02322,FONTAINE-NOTRE-DAME,1,02322,02
02,AISNE,02323,FONTAINE-UTERTE,1,02323,02
02,AISNE,02324,FONTENELLE,1,02324,02
02,AISNE,02325,FONTENELLE-EN-BRIE,1,02325,02
02,AISNE,02326,FONTENOY,1,02326,02
02,AISNE,02327,FORESTE,1,02327,02
02,AISNE,02328,FOSSOY,1,02328,02
02,AISNE,02329,FOURDRAIN,1,02329,02
02,AISNE,02330,FRANCILLY-SELENCY,1,02330,02
02,AISNE,02331,FRANQUEVILLE,1,02331,02
02,AISNE,02332,FRESNES-EN-TARDENOIS,1,02332,02
02,AISNE,02333,FRESNES,1,02333,02
02,AISNE,02334,FRESNOY-LE-GRAND,1,02334,02
02,AISNE,02335,FRESSANCOURT,1,02335,02
02,AISNE,02336,FRIERES-FAILLOUEL,1,02336,02
02,AISNE,02337,FROIDESTREES,1,02337,02
02,AISNE,02338,FROIDMONT-COHARTILLE,1,02338,02
02,AISNE,02339,GANDELU,1,02339,02
02,AISNE,02340,GAUCHY,1,02340,02
02,AISNE,02341,GERCY,1,02341,02
02,AISNE,02342,GERGNY,1,02342,02
02,AISNE,02343,GERMAINE,1,02343,02
02,AISNE,02344,GERNICOURT,1,02344,02
02,AISNE,02345,GIBERCOURT,1,02345,02
02,AISNE,02346,GIZY,1,02346,02
02,AISNE,02347,GLAND,1,02347,02
02,AISNE,02348,GLENNES,1,02348,02
02,AISNE,02349,GOUDELANCOURT-LES-BERRIEUX,1,02349,02
02,AISNE,02350,GOUDELANCOURT-LES-PIERREPONT,1,02350,02
02,AISNE,02351,GOUSSANCOURT,1,02351,02
02,AISNE,02352,GOUY,1,02352,02
02,AISNE,02353,GRANDLUP-ET-FAY,1,02353,02
02,AISNE,02354,GRANDRIEUX,1,02354,02
02,AISNE,02355,GRICOURT,1,02355,02
02,AISNE,02356,GRISOLLES,1,02356,02
02,AISNE,02357,GRONARD,1,02357,02
02,AISNE,02358,GROUGIS,1,02358,02
02,AISNE,02359,GRUGIES,1,02359,02
02,AISNE,02360,GUIGNICOURT,1,02360,02
02,AISNE,02361,GUISE,1,02361,02
02,AISNE,02362,GUIVRY,1,02362,02
02,AISNE,02363,GUNY,1,02363,02
02,AISNE,02364,GUYENCOURT,1,02364,02
02,AISNE,02365,HAMEGICOURT,3,02124,02
02,AISNE,02366,HANNAPES,1,02366,02
02,AISNE,02367,HAPPENCOURT,1,02367,02
02,AISNE,02368,HARAMONT,1,02368,02
02,AISNE,02369,HARCIGNY,1,02369,02
02,AISNE,02370,HARGICOURT,1,02370,02
02,AISNE,02371,HARLY,1,02371,02
02,AISNE,02372,HARTENNES-ET-TAUX,1,02372,02
02,AISNE,02373,HARY,1,02373,02
02,AISNE,02374,LEHAUCOURT,1,02374,02
02,AISNE,02375,HAUTEVESNES,1,02375,02
02,AISNE,02376,HAUTEVILLE,1,02376,02
02,AISNE,02377,HAUTION,1,02377,02
02,AISNE,02378,HERIE,1,02378,02
02,AISNE,02379,HERIE-LA-VIEVILLE,1,02379,02
02,AISNE,02380,HINACOURT,1,02380,02
02,AISNE,02381,HIRSON,1,02381,02
02,AISNE,02382,HOLNON,1,02382,02
02,AISNE,02383,HOMBLIERES,1,02383,02
02,AISNE,02384,HOURY,1,02384,02
02,AISNE,02385,HOUSSET,1,02385,02
02,AISNE,02386,IRON,1,02386,02
02,AISNE,02387,ITANCOURT,1,02387,02
02,AISNE,02388,IVIERS,1,02388,02
02,AISNE,02389,JAULGONNE,1,02389,02
02,AISNE,02390,JEANCOURT,1,02390,02
02,AISNE,02391,JEANTES,1,02391,02
02,AISNE,02392,JONCOURT,1,02392,02
02,AISNE,02393,JOUAIGNES,1,02393,02
02,AISNE,02394,JOUY,3,02008,02
02,AISNE,02395,JUMENCOURT,1,02395,02
02,AISNE,02396,JUMIGNY,1,02396,02
02,AISNE,02397,JUSSY,1,02397,02
02,AISNE,02398,JUVIGNY,1,02398,02
02,AISNE,02399,JUVINCOURT-ET-DAMARY,1,02399,02
02,AISNE,02400,LAFFAUX,1,02400,02
02,AISNE,02401,LAIGNY,1,02401,02
02,AISNE,02402,LANCHY,1,02402,02
02,AISNE,02403,LANDIFAY-ET-BERTAIGNEMONT,1,02403,02
02,AISNE,02404,LANDOUZY-LA-COUR,1,02404,02
02,AISNE,02405,LANDOUZY-LA-VILLE,1,02405,02
02,AISNE,02406,LANDRICOURT,1,02406,02
02,AISNE,02407,LANISCOURT,1,02407,02
02,AISNE,02408,LAON,1,02408,02
02,AISNE,02409,LAPPION,1,02409,02
02,AISNE,02410,LARGNY-SUR-AUTOMNE,1,02410,02
02,AISNE,02411,LATILLY,1,02411,02
02,AISNE,02412,LAUNOY,1,02412,02
02,AISNE,02413,LAVAL-EN-LAONNOIS,1,02413,02
02,AISNE,02414,LAVAQUERESSE,1,02414,02
02,AISNE,02415,LAVERSINE,1,02415,02
02,AISNE,02416,LEME,1,02416,02
02,AISNE,02417,LEMPIRE,1,02417,02
02,AISNE,02418,LERZY,1,02418,02
02,AISNE,02419,LESCHELLES,1,02419,02
02,AISNE,02420,LESDINS,1,02420,02
02,AISNE,02421,LESGES,1,02421,02
02,AISNE,02422,LESQUIELLES-SAINT-GERMAIN,1,02422,02
02,AISNE,02423,LEUILLY-SOUS-COUCY,1,02423,02
02,AISNE,02424,LEURY,1,02424,02
02,AISNE,02425,LEUZE,1,02425,02
02,AISNE,02426,LEVERGIES,1,02426,02
02,AISNE,02427,LHUYS,1,02427,02
02,AISNE,02428,LICY-CLIGNON,1,02428,02
02,AISNE,02429,LIERVAL,1,02429,02
02,AISNE,02430,LIESSE-NOTRE-DAME,1,02430,02
02,AISNE,02431,LIEZ,1,02431,02
02,AISNE,02432,LIME,1,02432,02
02,AISNE,02433,LISLET,1,02433,02
02,AISNE,02434,LIZY,1,02434,02
02,AISNE,02435,LOGNY-LES-AUBENTON,1,02435,02
02,AISNE,02436,LOMBRAY,3,02140,02
02,AISNE,02437,LONGCHAMPS,3,02757,02
02,AISNE,02438,LONGPONT,1,02438,02
02,AISNE,02439,LONGUEVAL-BARBONVAL,1,02439,02
02,AISNE,02440,LOR,1,02440,02
02,AISNE,02441,LOUATRE,1,02441,02
02,AISNE,02442,LOUPEIGNE,1,02442,02
02,AISNE,02443,LUCY-LE-BOCAGE,1,02443,02
02,AISNE,02444,LUGNY,1,02444,02
02,AISNE,02445,LUZOIR,1,02445,02
02,AISNE,02446,LY-FONTAINE,1,02446,02
02,AISNE,02447,MAAST-ET-VIOLAINE,1,02447,02
02,AISNE,02448,MACHECOURT,1,02448,02
02,AISNE,02449,MACOGNY,1,02449,02
02,AISNE,02450,MACQUIGNY,1,02450,02
02,AISNE,02451,MAGNY-LA-FOSSE,1,02451,02
02,AISNE,02452,MAISSEMY,1,02452,02
02,AISNE,02453,MAIZY,1,02453,02
02,AISNE,02454,MALMAISON,1,02454,02
02,AISNE,02455,MALZY,1,02455,02
02,AISNE,02456,MANICAMP,1,02456,02
02,AISNE,02457,MARCHAIS,1,02457,02
02,AISNE,02458,MARCHAIS-EN-BRIE,1,02458,02
02,AISNE,02459,MARCY,1,02459,02
02,AISNE,02460,MARCY-SOUS-MARLE,1,02460,02
02,AISNE,02461,MAREST-DAMPCOURT,1,02461,02
02,AISNE,02462,MAREUIL-EN-DOLE,1,02462,02
02,AISNE,02463,MARFONTAINE,1,02463,02
02,AISNE,02464,MARGIVAL,1,02464,02
02,AISNE,02465,MARIGNY-EN-ORXOIS,1,02465,02
02,AISNE,02466,MARIZY-SAINTE-GENEVIEVE,1,02466,02
02,AISNE,02467,MARIZY-SAINT-MARD,1,02467,02
02,AISNE,02468,MARLE,1,02468,02
02,AISNE,02469,MARLY-GOMONT,1,02469,02
02,AISNE,02470,MARTIGNY,1,02470,02
02,AISNE,02471,MARTIGNY-COURPIERRE,1,02471,02
02,AISNE,02472,MAUREGNY-EN-HAYE,1,02472,02
02,AISNE,02473,MAYOT,1,02473,02
02,AISNE,02474,MENNESSIS,1,02474,02
02,AISNE,02475,MENNEVILLE,1,02475,02
02,AISNE,02476,MENNEVRET,1,02476,02
02,AISNE,02477,MERCIN-ET-VAUX,1,02477,02
02,AISNE,02478,MERLIEUX-ET-FOUQUEROLLES,1,02478,02
02,AISNE,02479,MERVAL,1,02479,02
02,AISNE,02480,MESBRECOURT-RICHECOURT,1,02480,02
02,AISNE,02481,MESNIL-SAINT-LAURENT,1,02481,02
02,AISNE,02482,MEURIVAL,1,02482,02
02,AISNE,02483,MEZIERES-SUR-OISE,1,02483,02
02,AISNE,02484,MEZY-MOULINS,1,02484,02
02,AISNE,02485,MISSY-AUX-BOIS,1,02485,02
02,AISNE,02486,MISSY-LES-PIERREPONT,1,02486,02
02,AISNE,02487,MISSY-SUR-AISNE,1,02487,02
02,AISNE,02488,MOLAIN,1,02488,02
02,AISNE,02489,MOLINCHART,1,02489,02
02,AISNE,02490,MONAMPTEUIL,1,02490,02
02,AISNE,02491,MONCEAU-LE-NEUF-ET-FAUCOUZY,1,02491,02
02,AISNE,02492,MONCEAU-LES-LEUPS,1,02492,02
02,AISNE,02493,MONCEAU-LE-WAAST,1,02493,02
02,AISNE,02494,MONCEAU-SUR-OISE,1,02494,02
02,AISNE,02495,MONDREPUIS,1,02495,02
02,AISNE,02496,MONNES,1,02496,02
02,AISNE,02497,MONS-EN-LAONNOIS,1,02497,02
02,AISNE,02498,MONTAIGU,1,02498,02
02,AISNE,02499,MONTBAVIN,1,02499,02
02,AISNE,02500,MONTBREHAIN,1,02500,02
02,AISNE,02501,MONTCHALONS,1,02501,02
02,AISNE,02502,MONTCORNET,1,02502,02
02,AISNE,02503,MONT-D'ORIGNY,1,02503,02
02,AISNE,02504,MONTESCOURT-LIZEROLLES,1,02504,02
02,AISNE,02505,MONTFAUCON,1,02505,02
02,AISNE,02506,MONTGOBERT,1,02506,02
02,AISNE,02507,MONTGRU-SAINT-HILAIRE,1,02507,02
02,AISNE,02508,MONTHENAULT,1,02508,02
02,AISNE,02509,MONTHIERS,1,02509,02
02,AISNE,02510,MONTHUREL,1,02510,02
02,AISNE,02511,MONTIGNY-EN-ARROUAISE,1,02511,02
02,AISNE,02512,MONTIGNY-L'ALLIER,1,02512,02
02,AISNE,02513,MONTIGNY-LE-FRANC,1,02513,02
02,AISNE,02514,MONTIGNY-LENGRAIN,1,02514,02
02,AISNE,02515,MONTIGNY-LES-CONDE,1,02515,02
02,AISNE,02516,MONTIGNY-SOUS-MARLE,1,02516,02
02,AISNE,02517,MONTIGNY-SUR-CRECY,1,02517,02
02,AISNE,02518,MONTLEVON,1,02518,02
02,AISNE,02519,MONTLOUE,1,02519,02
02,AISNE,02520,MONT-NOTRE-DAME,1,02520,02
02,AISNE,02521,MONTREUIL-AUX-LIONS,1,02521,02
02,AISNE,02522,MONT-SAINT-JEAN,1,02522,02
02,AISNE,02523,MONT-SAINT-MARTIN,1,02523,02
02,AISNE,02524,MONT-SAINT-PERE,1,02524,02
02,AISNE,02525,MORCOURT,1,02525,02
02,AISNE,02526,MORGNY-EN-THIERACHE,1,02526,02
02,AISNE,02527,MORSAIN,1,02527,02
02,AISNE,02528,MORTEFONTAINE,1,02528,02
02,AISNE,02529,MORTIERS,1,02529,02
02,AISNE,02530,MOULINS,1,02530,02
02,AISNE,02531,MOUSSY-VERNEUIL,1,02531,02
02,AISNE,02532,MOY-DE-L'AISNE,1,02532,02
02,AISNE,02533,MURET-ET-CROUTTES,1,02533,02
02,AISNE,02534,MUSCOURT,1,02534,02
02,AISNE,02535,NAMPCELLES-LA-COUR,1,02535,02
02,AISNE,02536,NAMPTEUIL-SOUS-MURET,1,02536,02
02,AISNE,02537,NANTEUIL-LA-FOSSE,1,02537,02
02,AISNE,02538,NANTEUIL-NOTRE-DAME,1,02538,02
02,AISNE,02539,NAUROY,1,02539,02
02,AISNE,02540,NESLES-LA-MONTAGNE,1,02540,02
02,AISNE,02541,NEUFCHATEL-SUR-AISNE,1,02541,02
02,AISNE,02542,NEUFLIEUX,1,02542,02
02,AISNE,02543,NEUILLY-SAINT-FRONT,1,02543,02
02,AISNE,02544,NEUVE-MAISON,1,02544,02
02,AISNE,02545,NEUVILLE-BOSMONT,1,02545,02
02,AISNE,02546,NEUVILLE-EN-BEINE,1,02546,02
02,AISNE,02547,NEUVILLE-HOUSSET,1,02547,02
02,AISNE,02548,NEUVILLE-LES-DORENGT,1,02548,02
02,AISNE,02549,NEUVILLE-SAINT-AMAND,1,02549,02
02,AISNE,02550,NEUVILLE-SUR-AILETTE,1,02550,02
02,AISNE,02551,NEUVILLE-SUR-MARGIVAL,1,02551,02
02,AISNE,02552,NEUVILLETTE,1,02552,02
02,AISNE,02553,NIZY-LE-COMTE,1,02553,02
02,AISNE,02554,NOGENTEL,1,02554,02
02,AISNE,02555,NOGENT-L'ARTAUD,1,02555,02
02,AISNE,02556,NOIRCOURT,1,02556,02
02,AISNE,02557,NOROY-SUR-OURCQ,1,02557,02
02,AISNE,02558,NOUVION-EN-THIERACHE,1,02558,02
02,AISNE,02559,NOUVION-ET-CATILLON,1,02559,02
02,AISNE,02560,NOUVION-LE-COMTE,1,02560,02
02,AISNE,02561,NOUVION-LE-VINEUX,1,02561,02
02,AISNE,02562,NOUVRON-VINGRE,1,02562,02
02,AISNE,02563,NOYALES,1,02563,02
02,AISNE,02564,NOYANT-ET-ACONIN,1,02564,02
02,AISNE,02565,OEUILLY,1,02565,02
02,AISNE,02566,OGNES,1,02566,02
02,AISNE,02567,OHIS,1,02567,02
02,AISNE,02568,OIGNY-EN-VALOIS,1,02568,02
02,AISNE,02569,OISY,1,02569,02
02,AISNE,02570,OLLEZY,1,02570,02
02,AISNE,02571,OMISSY,1,02571,02
02,AISNE,02572,ORAINVILLE,1,02572,02
02,AISNE,02573,ORGEVAL,1,02573,02
02,AISNE,02574,ORIGNY-EN-THIERACHE,1,02574,02
02,AISNE,02575,ORIGNY-SAINTE-BENOITE,1,02575,02
02,AISNE,02576,OSLY-COURTIL,1,02576,02
