dep,nomdep,codecommune,nomcommune,codeagglo,nomagglo
55,MEUSE,55186,FAINS-VÉEL,A55301,BAR-LE-DUC
55,MEUSE,55476,SAVONNIÈRES-DEVANT-BAR,A55301,BAR-LE-DUC
55,MEUSE,55043,BELLEVILLE-SUR-MEUSE,A55401,VERDUN
55,MEUSE,55505,THIERVILLE-SUR-MEUSE,A55401,VERDUN
55,MEUSE,55545,VERDUN,A55401,VERDUN
55,MEUSE,55001,ABAINVILLE,C55001,ABAINVILLE
55,MEUSE,55002,ABAUCOURT-HAUTECOURT,C55002,ABAUCOURT-HAUTECOURT
55,MEUSE,55004,AINCREVILLE,C55004,AINCREVILLE
55,MEUSE,55005,AMANTY,C55005,AMANTY
55,MEUSE,55007,AMBLY-SUR-MEUSE,C55007,AMBLY-SUR-MEUSE
55,MEUSE,55008,AMEL-SUR-L'ÉTANG,C55008,AMEL-SUR-L'ÉTANG
55,MEUSE,55009,ANCEMONT,C55009,ANCEMONT
55,MEUSE,55011,ANDERNAY,C55011,ANDERNAY
55,MEUSE,55012,APREMONT-LA-FORÊT,C55012,APREMONT-LA-FORÊT
55,MEUSE,55013,ARRANCY-SUR-CRUSNE,C55013,ARRANCY-SUR-CRUSNE
55,MEUSE,55014,AUBRÉVILLE,C55014,AUBRÉVILLE
55,MEUSE,55015,AULNOIS-EN-PERTHOIS,C55015,AULNOIS-EN-PERTHOIS
55,MEUSE,55017,AUTRÉCOURT-SUR-AIRE,C55017,AUTRÉCOURT-SUR-AIRE
55,MEUSE,55018,AUTRÉVILLE-SAINT-LAMBERT,C55018,AUTRÉVILLE-SAINT-LAMBERT
55,MEUSE,55021,AVILLERS-SAINTE-CROIX,C55021,AVILLERS-SAINTE-CROIX
55,MEUSE,55022,AVIOTH,C55022,AVIOTH
55,MEUSE,55023,AVOCOURT,C55023,AVOCOURT
55,MEUSE,55024,AZANNES-ET-SOUMAZANNES,C55024,AZANNES-ET-SOUMAZANNES
55,MEUSE,55025,BAÂLON,C55025,BAÂLON
55,MEUSE,55026,BADONVILLIERS-GÉRAUVILLIERS,C55026,BADONVILLIERS-GÉRAUVILLIERS
55,MEUSE,55027,BANNONCOURT,C55027,BANNONCOURT
55,MEUSE,55028,BANTHEVILLE,C55028,BANTHEVILLE
55,MEUSE,55031,BAUDONVILLIERS,C55031,BAUDONVILLIERS
55,MEUSE,55032,BAUDRÉMONT,C55032,BAUDRÉMONT
55,MEUSE,55033,BAULNY,C55033,BAULNY
55,MEUSE,55034,BAZEILLES-SUR-OTHAIN,C55034,BAZEILLES-SUR-OTHAIN
55,MEUSE,55035,BAZINCOURT-SUR-SAULX,C55035,BAZINCOURT-SUR-SAULX
55,MEUSE,55036,BEAUCLAIR,C55036,BEAUCLAIR
55,MEUSE,55037,BEAUFORT-EN-ARGONNE,C55037,BEAUFORT-EN-ARGONNE
55,MEUSE,55038,BEAULIEU-EN-ARGONNE,C55038,BEAULIEU-EN-ARGONNE
55,MEUSE,55039,BEAUMONT-EN-VERDUNOIS,C55039,BEAUMONT-EN-VERDUNOIS
55,MEUSE,55040,BEAUSITE,C55040,BEAUSITE
55,MEUSE,55042,BELLERAY,C55042,BELLERAY
55,MEUSE,55044,BELRAIN,C55044,BELRAIN
55,MEUSE,55045,BELRUPT-EN-VERDUNOIS,C55045,BELRUPT-EN-VERDUNOIS
55,MEUSE,55046,BENEY-EN-WOËVRE,C55046,BENEY-EN-WOËVRE
55,MEUSE,55047,BÉTHELAINVILLE,C55047,BÉTHELAINVILLE
55,MEUSE,55048,BÉTHINCOURT,C55048,BÉTHINCOURT
55,MEUSE,55049,BEUREY-SUR-SAULX,C55049,BEUREY-SUR-SAULX
55,MEUSE,55050,BEZONVAUX,C55050,BEZONVAUX
55,MEUSE,55051,BIENCOURT-SUR-ORGE,C55051,BIENCOURT-SUR-ORGE
55,MEUSE,55053,BILLY-SOUS-MANGIENNES,C55053,BILLY-SOUS-MANGIENNES
55,MEUSE,55054,BISLÉE,C55054,BISLÉE
55,MEUSE,55055,BLANZÉE,C55055,BLANZÉE
55,MEUSE,55057,BOINVILLE-EN-WOËVRE,C55057,BOINVILLE-EN-WOËVRE
55,MEUSE,55058,BONCOURT-SUR-MEUSE,C55058,BONCOURT-SUR-MEUSE
55,MEUSE,55059,BONNET,C55059,BONNET
55,MEUSE,55060,BONZÉE,C55060,BONZÉE
55,MEUSE,55061,BOUCHON-SUR-SAULX,C55061,BOUCHON-SUR-SAULX
55,MEUSE,55062,BOUCONVILLE-SUR-MADT,C55062,BOUCONVILLE-SUR-MADT
55,MEUSE,55064,BOUQUEMONT,C55064,BOUQUEMONT
55,MEUSE,55065,BOUREUILLES,C55065,BOUREUILLES
55,MEUSE,55066,BOVÉE-SUR-BARBOURE,C55066,BOVÉE-SUR-BARBOURE
55,MEUSE,55067,BOVIOLLES,C55067,BOVIOLLES
55,MEUSE,55068,BRABANT-EN-ARGONNE,C55068,BRABANT-EN-ARGONNE
55,MEUSE,55069,BRABANT-LE-ROI,C55069,BRABANT-LE-ROI
55,MEUSE,55070,BRABANT-SUR-MEUSE,C55070,BRABANT-SUR-MEUSE
55,MEUSE,55071,BRANDEVILLE,C55071,BRANDEVILLE
55,MEUSE,55072,BRAQUIS,C55072,BRAQUIS
55,MEUSE,55073,BRAS-SUR-MEUSE,C55073,BRAS-SUR-MEUSE
55,MEUSE,55075,BRAUVILLIERS,C55075,BRAUVILLIERS
55,MEUSE,55076,BRÉHÉVILLE,C55076,BRÉHÉVILLE
55,MEUSE,55077,BREUX,C55077,BREUX
55,MEUSE,55078,BRIEULLES-SUR-MEUSE,C55078,BRIEULLES-SUR-MEUSE
55,MEUSE,55079,BRILLON-EN-BARROIS,C55079,BRILLON-EN-BARROIS
55,MEUSE,55080,BRIXEY-AUX-CHANOINES,C55080,BRIXEY-AUX-CHANOINES
55,MEUSE,55081,BRIZEAUX,C55081,BRIZEAUX
55,MEUSE,55082,BROCOURT-EN-ARGONNE,C55082,BROCOURT-EN-ARGONNE
55,MEUSE,55083,BROUENNES,C55083,BROUENNES
55,MEUSE,55084,BROUSSEY-EN-BLOIS,C55084,BROUSSEY-EN-BLOIS
55,MEUSE,55085,BROUSSEY-RAULECOURT,C55085,BROUSSEY-RAULECOURT
55,MEUSE,55087,BURE,C55087,BURE
55,MEUSE,55088,BUREY-EN-VAUX,C55088,BUREY-EN-VAUX
55,MEUSE,55089,BUREY-LA-CÔTE,C55089,BUREY-LA-CÔTE
55,MEUSE,55093,BUXIÈRES-SOUS-LES-CÔTES,C55093,BUXIÈRES-SOUS-LES-CÔTES
55,MEUSE,55094,BUZY-DARMONT,C55094,BUZY-DARMONT
55,MEUSE,55095,CESSE,C55095,CESSE
55,MEUSE,55096,CHAILLON,C55096,CHAILLON
55,MEUSE,55097,CHALAINES,C55097,CHALAINES
55,MEUSE,55099,CHAMPNEUVILLE,C55099,CHAMPNEUVILLE
55,MEUSE,55100,CHAMPOUGNY,C55100,CHAMPOUGNY
55,MEUSE,55101,CHARDOGNE,C55101,CHARDOGNE
55,MEUSE,55102,CHARNY-SUR-MEUSE,C55102,CHARNY-SUR-MEUSE
55,MEUSE,55103,CHARPENTRY,C55103,CHARPENTRY
55,MEUSE,55104,CHASSEY-BEAUPRÉ,C55104,CHASSEY-BEAUPRÉ
55,MEUSE,55105,CHÂTILLON-SOUS-LES-CÔTES,C55105,CHÂTILLON-SOUS-LES-CÔTES
55,MEUSE,55106,CHATTANCOURT,C55106,CHATTANCOURT
55,MEUSE,55107,CHAUMONT-DEVANT-DAMVILLERS,C55107,CHAUMONT-DEVANT-DAMVILLERS
55,MEUSE,55108,CHAUMONT-SUR-AIRE,C55108,CHAUMONT-SUR-AIRE
55,MEUSE,55109,CHAUVENCY-LE-CHÂTEAU,C55109,CHAUVENCY-LE-CHÂTEAU
55,MEUSE,55110,CHAUVENCY-SAINT-HUBERT,C55110,CHAUVENCY-SAINT-HUBERT
55,MEUSE,55113,CHEPPY,C55113,CHEPPY
55,MEUSE,55114,CHONVILLE-MALAUMONT,C55114,CHONVILLE-MALAUMONT
55,MEUSE,55115,CIERGES-SOUS-MONTFAUCON,C55115,CIERGES-SOUS-MONTFAUCON
55,MEUSE,55116,CLAON,C55116,CLAON
55,MEUSE,55117,CLERMONT-EN-ARGONNE,C55117,CLERMONT-EN-ARGONNE
55,MEUSE,55118,CLÉRY-LE-GRAND,C55118,CLÉRY-LE-GRAND
55,MEUSE,55119,CLÉRY-LE-PETIT,C55119,CLÉRY-LE-PETIT
55,MEUSE,55120,COMBLES-EN-BARROIS,C55120,COMBLES-EN-BARROIS
55,MEUSE,55121,COMBRES-SOUS-LES-CÔTES,C55121,COMBRES-SOUS-LES-CÔTES
55,MEUSE,55123,HAUTS-DE-CHÉE,C55123,HAUTS-DE-CHÉE
55,MEUSE,55124,CONSENVOYE,C55124,CONSENVOYE
55,MEUSE,55125,CONTRISSON,C55125,CONTRISSON
55,MEUSE,55127,COURCELLES-EN-BARROIS,C55127,COURCELLES-EN-BARROIS
55,MEUSE,55128,COURCELLES-SUR-AIRE,C55128,COURCELLES-SUR-AIRE
55,MEUSE,55129,COUROUVRE,C55129,COUROUVRE
55,MEUSE,55132,COUSANCES-LES-FORGES,C55132,COUSANCES-LES-FORGES
55,MEUSE,55133,COUVERTPUIS,C55133,COUVERTPUIS
55,MEUSE,55134,COUVONGES,C55134,COUVONGES
55,MEUSE,55137,CUISY,C55137,CUISY
55,MEUSE,55138,CULEY,C55138,CULEY
55,MEUSE,55139,CUMIÈRES-LE-MORT-HOMME,C55139,CUMIÈRES-LE-MORT-HOMME
55,MEUSE,55140,CUNEL,C55140,CUNEL
55,MEUSE,55141,DAGONVILLE,C55141,DAGONVILLE
55,MEUSE,55142,DAINVILLE-BERTHELÉVILLE,C55142,DAINVILLE-BERTHELÉVILLE
55,MEUSE,55143,DAMLOUP,C55143,DAMLOUP
55,MEUSE,55144,DAMMARIE-SUR-SAULX,C55144,DAMMARIE-SUR-SAULX
55,MEUSE,55145,DAMVILLERS,C55145,DAMVILLERS
55,MEUSE,55146,DANNEVOUX,C55146,DANNEVOUX
55,MEUSE,55148,DELOUZE-ROSIÈRES,C55148,DELOUZE-ROSIÈRES
55,MEUSE,55149,DELUT,C55149,DELUT
55,MEUSE,55150,DEMANGE-BAUDIGNÉCOURT,C55150,DEMANGE-BAUDIGNÉCOURT
55,MEUSE,55153,DIEPPE-SOUS-DOUAUMONT,C55153,DIEPPE-SOUS-DOUAUMONT
55,MEUSE,55154,DIEUE-SUR-MEUSE,C55154,DIEUE-SUR-MEUSE
55,MEUSE,55155,DOMBASLE-EN-ARGONNE,C55155,DOMBASLE-EN-ARGONNE
55,MEUSE,55156,DOMBRAS,C55156,DOMBRAS
55,MEUSE,55157,DOMMARTIN-LA-MONTAGNE,C55157,DOMMARTIN-LA-MONTAGNE
55,MEUSE,55159,DOMPCEVRIN,C55159,DOMPCEVRIN
55,MEUSE,55160,DOMPIERRE-AUX-BOIS,C55160,DOMPIERRE-AUX-BOIS
55,MEUSE,55162,DOMREMY-LA-CANNE,C55162,DOMREMY-LA-CANNE
55,MEUSE,55163,DONCOURT-AUX-TEMPLIERS,C55163,DONCOURT-AUX-TEMPLIERS
55,MEUSE,55165,DOULCON,C55165,DOULCON
55,MEUSE,55166,DUGNY-SUR-MEUSE,C55166,DUGNY-SUR-MEUSE
55,MEUSE,55167,DUN-SUR-MEUSE,C55167,DUN-SUR-MEUSE
55,MEUSE,55168,DUZEY,C55168,DUZEY
55,MEUSE,55169,ÉCOUVIEZ,C55169,ÉCOUVIEZ
55,MEUSE,55170,ÉCUREY-EN-VERDUNOIS,C55170,ÉCUREY-EN-VERDUNOIS
55,MEUSE,55171,EIX,C55171,EIX
55,MEUSE,55172,ÉPARGES,C55172,ÉPARGES
55,MEUSE,55173,ÉPIEZ-SUR-MEUSE,C55173,ÉPIEZ-SUR-MEUSE
55,MEUSE,55174,ÉPINONVILLE,C55174,ÉPINONVILLE
55,MEUSE,55175,ÉRIZE-LA-BRÛLÉE,C55175,ÉRIZE-LA-BRÛLÉE
55,MEUSE,55177,ÉRIZE-LA-PETITE,C55177,ÉRIZE-LA-PETITE
55,MEUSE,55178,ÉRIZE-SAINT-DIZIER,C55178,ÉRIZE-SAINT-DIZIER
55,MEUSE,55179,ERNEVILLE-AUX-BOIS,C55179,ERNEVILLE-AUX-BOIS
55,MEUSE,55180,ESNES-EN-ARGONNE,C55180,ESNES-EN-ARGONNE
55,MEUSE,55182,ÉTON,C55182,ÉTON
55,MEUSE,55183,ÉTRAYE,C55183,ÉTRAYE
55,MEUSE,55184,EUVILLE,C55184,EUVILLE
55,MEUSE,55185,ÈVRES,C55185,ÈVRES
55,MEUSE,55188,FLASSIGNY,C55188,FLASSIGNY
55,MEUSE,55189,FLEURY-DEVANT-DOUAUMONT,C55189,FLEURY-DEVANT-DOUAUMONT
55,MEUSE,55191,FOAMEIX-ORNEL,C55191,FOAMEIX-ORNEL
55,MEUSE,55192,FONTAINES-SAINT-CLAIR,C55192,FONTAINES-SAINT-CLAIR
55,MEUSE,55193,FORGES-SUR-MEUSE,C55193,FORGES-SUR-MEUSE
55,MEUSE,55194,FOUCAUCOURT-SUR-THABAS,C55194,FOUCAUCOURT-SUR-THABAS
55,MEUSE,55195,FOUCHÈRES-AUX-BOIS,C55195,FOUCHÈRES-AUX-BOIS
55,MEUSE,55196,FRÉMERÉVILLE-SOUS-LES-CÔTES,C55196,FRÉMERÉVILLE-SOUS-LES-CÔTES
55,MEUSE,55197,FRESNES-AU-MONT,C55197,FRESNES-AU-MONT
55,MEUSE,55198,FRESNES-EN-WOËVRE,C55198,FRESNES-EN-WOËVRE
55,MEUSE,55199,FROIDOS,C55199,FROIDOS
55,MEUSE,55200,FROMERÉVILLE-LES-VALLONS,C55200,FROMERÉVILLE-LES-VALLONS
55,MEUSE,55201,FROMEZEY,C55201,FROMEZEY
55,MEUSE,55202,FUTEAU,C55202,FUTEAU
55,MEUSE,55204,GÉNICOURT-SUR-MEUSE,C55204,GÉNICOURT-SUR-MEUSE
55,MEUSE,55206,GERCOURT-ET-DRILLANCOURT,C55206,GERCOURT-ET-DRILLANCOURT
55,MEUSE,55207,GÉRY,C55207,GÉRY
55,MEUSE,55208,GESNES-EN-ARGONNE,C55208,GESNES-EN-ARGONNE
55,MEUSE,55210,GIMÉCOURT,C55210,GIMÉCOURT
55,MEUSE,55211,GINCREY,C55211,GINCREY
55,MEUSE,55212,GIRAUVOISIN,C55212,GIRAUVOISIN
55,MEUSE,55214,GIVRAUVAL,C55214,GIVRAUVAL
55,MEUSE,55215,GONDRECOURT-LE-CHÂTEAU,C55215,GONDRECOURT-LE-CHÂTEAU
55,MEUSE,55216,GOURAINCOURT,C55216,GOURAINCOURT
55,MEUSE,55217,GOUSSAINCOURT,C55217,GOUSSAINCOURT
55,MEUSE,55218,GREMILLY,C55218,GREMILLY
55,MEUSE,55219,GRIMAUCOURT-EN-WOËVRE,C55219,GRIMAUCOURT-EN-WOËVRE
55,MEUSE,55220,GRIMAUCOURT-PRÈS-SAMPIGNY,C55220,GRIMAUCOURT-PRÈS-SAMPIGNY
55,MEUSE,55221,GUERPONT,C55221,GUERPONT
55,MEUSE,55222,GUSSAINVILLE,C55222,GUSSAINVILLE
55,MEUSE,55224,HAIRONVILLE,C55224,HAIRONVILLE
55,MEUSE,55225,HALLES-SOUS-LES-CÔTES,C55225,HALLES-SOUS-LES-CÔTES
55,MEUSE,55226,HAN-LÈS-JUVIGNY,C55226,HAN-LÈS-JUVIGNY
55,MEUSE,55228,HANNONVILLE-SOUS-LES-CÔTES,C55228,HANNONVILLE-SOUS-LES-CÔTES
55,MEUSE,55229,HAN-SUR-MEUSE,C55229,HAN-SUR-MEUSE
55,MEUSE,55232,HARVILLE,C55232,HARVILLE
55,MEUSE,55236,HAUDAINVILLE,C55236,HAUDAINVILLE
55,MEUSE,55237,HAUDIOMONT,C55237,HAUDIOMONT
55,MEUSE,55239,HAUMONT-PRÈS-SAMOGNEUX,C55239,HAUMONT-PRÈS-SAMOGNEUX
55,MEUSE,55241,HEIPPES,C55241,HEIPPES
55,MEUSE,55242,HENNEMONT,C55242,HENNEMONT
55,MEUSE,55243,HERBEUVILLE,C55243,HERBEUVILLE
55,MEUSE,55244,HERMÉVILLE-EN-WOËVRE,C55244,HERMÉVILLE-EN-WOËVRE
55,MEUSE,55245,HEUDICOURT-SOUS-LES-CÔTES,C55245,HEUDICOURT-SOUS-LES-CÔTES
55,MEUSE,55246,HÉVILLIERS,C55246,HÉVILLIERS
55,MEUSE,55247,HORVILLE-EN-ORNOIS,C55247,HORVILLE-EN-ORNOIS
55,MEUSE,55248,HOUDELAINCOURT,C55248,HOUDELAINCOURT
55,MEUSE,55250,INOR,C55250,INOR
55,MEUSE,55251,IPPÉCOURT,C55251,IPPÉCOURT
55,MEUSE,55252,IRÉ-LE-SEC,C55252,IRÉ-LE-SEC
55,MEUSE,55253,ISLETTES,C55253,ISLETTES
55,MEUSE,55254,TROIS-DOMAINES,C55254,TROIS-DOMAINES
55,MEUSE,55255,JAMETZ,C55255,JAMETZ
55,MEUSE,55256,JONVILLE-EN-WOËVRE,C55256,JONVILLE-EN-WOËVRE
55,MEUSE,55257,JOUY-EN-ARGONNE,C55257,JOUY-EN-ARGONNE
55,MEUSE,55258,GEVILLE,C55258,GEVILLE
55,MEUSE,55260,JULVÉCOURT,C55260,JULVÉCOURT
55,MEUSE,55261,JUVIGNY-EN-PERTHOIS,C55261,JUVIGNY-EN-PERTHOIS
55,MEUSE,55262,JUVIGNY-SUR-LOISON,C55262,JUVIGNY-SUR-LOISON
55,MEUSE,55263,KŒUR-LA-GRANDE,C55263,KŒUR-LA-GRANDE
55,MEUSE,55264,KŒUR-LA-PETITE,C55264,KŒUR-LA-PETITE
55,MEUSE,55265,LABEUVILLE,C55265,LABEUVILLE
55,MEUSE,55266,LACHALADE,C55266,LACHALADE
55,MEUSE,55267,LACHAUSSÉE,C55267,LACHAUSSÉE
55,MEUSE,55268,LACROIX-SUR-MEUSE,C55268,LACROIX-SUR-MEUSE
55,MEUSE,55269,LAHAYMEIX,C55269,LAHAYMEIX
55,MEUSE,55270,LAHAYVILLE,C55270,LAHAYVILLE
55,MEUSE,55271,LAHEYCOURT,C55271,LAHEYCOURT
55,MEUSE,55272,LAIMONT,C55272,LAIMONT
55,MEUSE,55274,LAMORVILLE,C55274,LAMORVILLE
55,MEUSE,55275,LAMOUILLY,C55275,LAMOUILLY
55,MEUSE,55276,LANDRECOURT-LEMPIRE,C55276,LANDRECOURT-LEMPIRE
55,MEUSE,55278,LANEUVILLE-AU-RUPT,C55278,LANEUVILLE-AU-RUPT
55,MEUSE,55280,LANHÈRES,C55280,LANHÈRES
55,MEUSE,55281,LATOUR-EN-WOËVRE,C55281,LATOUR-EN-WOËVRE
55,MEUSE,55282,LAVALLÉE,C55282,LAVALLÉE
55,MEUSE,55284,LAVINCOURT,C55284,LAVINCOURT
55,MEUSE,55285,LAVOYE,C55285,LAVOYE
55,MEUSE,55286,LEMMES,C55286,LEMMES
55,MEUSE,55288,LÉROUVILLE,C55288,LÉROUVILLE
55,MEUSE,55289,LEVONCOURT,C55289,LEVONCOURT
55,MEUSE,55290,LIGNIÈRES-SUR-AIRE,C55290,LIGNIÈRES-SUR-AIRE
55,MEUSE,55292,LINY-DEVANT-DUN,C55292,LINY-DEVANT-DUN
55,MEUSE,55293,LION-DEVANT-DUN,C55293,LION-DEVANT-DUN
55,MEUSE,55295,LISLE-EN-BARROIS,C55295,LISLE-EN-BARROIS
55,MEUSE,55296,ISLE-EN-RIGAULT,C55296,ISLE-EN-RIGAULT
55,MEUSE,55297,LISSEY,C55297,LISSEY
55,MEUSE,55298,LOISEY,C55298,LOISEY
55,MEUSE,55299,LOISON,C55299,LOISON
55,MEUSE,55300,LONGEAUX,C55300,LONGEAUX
55,MEUSE,55301,LONGCHAMPS-SUR-AIRE,C55301,LONGCHAMPS-SUR-AIRE
55,MEUSE,55302,LONGEVILLE-EN-BARROIS,C55302,LONGEVILLE-EN-BARROIS
55,MEUSE,55303,LOUPMONT,C55303,LOUPMONT
55,MEUSE,55304,LOUPPY-LE-CHÂTEAU,C55304,LOUPPY-LE-CHÂTEAU
55,MEUSE,55306,LOUPPY-SUR-LOISON,C55306,LOUPPY-SUR-LOISON
55,MEUSE,55307,LOUVEMONT-CÔTE-DU-POIVRE,C55307,LOUVEMONT-CÔTE-DU-POIVRE
55,MEUSE,55310,LUZY-SAINT-MARTIN,C55310,LUZY-SAINT-MARTIN
55,MEUSE,55311,MAIZERAY,C55311,MAIZERAY
55,MEUSE,55312,MAIZEY,C55312,MAIZEY
55,MEUSE,55313,MALANCOURT,C55313,MALANCOURT
55,MEUSE,55315,MANDRES-EN-BARROIS,C55315,MANDRES-EN-BARROIS
55,MEUSE,55316,MANGIENNES,C55316,MANGIENNES
55,MEUSE,55317,MANHEULLES,C55317,MANHEULLES
55,MEUSE,55320,MARCHÉVILLE-EN-WOËVRE,C55320,MARCHÉVILLE-EN-WOËVRE
55,MEUSE,55321,MARRE,C55321,MARRE
55,MEUSE,55322,MARSON-SUR-BARBOURE,C55322,MARSON-SUR-BARBOURE
55,MEUSE,55323,MARTINCOURT-SUR-MEUSE,C55323,MARTINCOURT-SUR-MEUSE
55,MEUSE,55324,MARVILLE,C55324,MARVILLE
55,MEUSE,55325,MAUCOURT-SUR-ORNE,C55325,MAUCOURT-SUR-ORNE
55,MEUSE,55326,MAULAN,C55326,MAULAN
55,MEUSE,55327,MAUVAGES,C55327,MAUVAGES
55,MEUSE,55328,MAXEY-SUR-VAISE,C55328,MAXEY-SUR-VAISE
55,MEUSE,55329,MÉCRIN,C55329,MÉCRIN
55,MEUSE,55330,MÉLIGNY-LE-GRAND,C55330,MÉLIGNY-LE-GRAND
55,MEUSE,55331,MÉLIGNY-LE-PETIT,C55331,MÉLIGNY-LE-PETIT
55,MEUSE,55332,MENAUCOURT,C55332,MENAUCOURT
55,MEUSE,55333,MÉNIL-AUX-BOIS,C55333,MÉNIL-AUX-BOIS
55,MEUSE,55334,MÉNIL-LA-HORGNE,C55334,MÉNIL-LA-HORGNE
55,MEUSE,55335,MÉNIL-SUR-SAULX,C55335,MÉNIL-SUR-SAULX
55,MEUSE,55336,MERLES-SUR-LOISON,C55336,MERLES-SUR-LOISON
55,MEUSE,55338,MILLY-SUR-BRADON,C55338,MILLY-SUR-BRADON
55,MEUSE,55339,MOGEVILLE,C55339,MOGEVILLE
55,MEUSE,55340,MOGNÉVILLE,C55340,MOGNÉVILLE
55,MEUSE,55341,MOIREY-FLABAS-CRÉPION,C55341,MOIREY-FLABAS-CRÉPION
55,MEUSE,55343,MONTBLAINVILLE,C55343,MONTBLAINVILLE
55,MEUSE,55344,MONTBRAS,C55344,MONTBRAS
55,MEUSE,55345,MONT-DEVANT-SASSEY,C55345,MONT-DEVANT-SASSEY
55,MEUSE,55346,MONTFAUCON-D'ARGONNE,C55346,MONTFAUCON-D'ARGONNE
55,MEUSE,55347,MONTHAIRONS,C55347,MONTHAIRONS
55,MEUSE,55348,MONTIERS-SUR-SAULX,C55348,MONTIERS-SUR-SAULX
55,MEUSE,55349,MONTIGNY-DEVANT-SASSEY,C55349,MONTIGNY-DEVANT-SASSEY
55,MEUSE,55350,MONTIGNY-LÈS-VAUCOULEURS,C55350,MONTIGNY-LÈS-VAUCOULEURS
55,MEUSE,55352,MONTPLONNE,C55352,MONTPLONNE
55,MEUSE,55353,MONTSEC,C55353,MONTSEC
55,MEUSE,55355,MONTZÉVILLE,C55355,MONTZÉVILLE
55,MEUSE,55356,MORANVILLE,C55356,MORANVILLE
55,MEUSE,55357,MORGEMOULIN,C55357,MORGEMOULIN
55,MEUSE,55358,CHANTERAINE,C55358,CHANTERAINE
55,MEUSE,55359,MORLEY,C55359,MORLEY
55,MEUSE,55360,MOUILLY,C55360,MOUILLY
55,MEUSE,55361,MOULAINVILLE,C55361,MOULAINVILLE
55,MEUSE,55362,MOULINS-SAINT-HUBERT,C55362,MOULINS-SAINT-HUBERT
55,MEUSE,55363,MOULOTTE,C55363,MOULOTTE
55,MEUSE,55364,MOUZAY,C55364,MOUZAY
55,MEUSE,55365,MURVAUX,C55365,MURVAUX
55,MEUSE,55366,VAL-D'ORNAIN,C55366,VAL-D'ORNAIN
55,MEUSE,55367,MUZERAY,C55367,MUZERAY
55,MEUSE,55368,NAIVES-EN-BLOIS,C55368,NAIVES-EN-BLOIS
55,MEUSE,55369,NAIVES-ROSIÈRES,C55369,NAIVES-ROSIÈRES
55,MEUSE,55370,NAIX-AUX-FORGES,C55370,NAIX-AUX-FORGES
55,MEUSE,55371,NANÇOIS-LE-GRAND,C55371,NANÇOIS-LE-GRAND
55,MEUSE,55373,NANT-LE-GRAND,C55373,NANT-LE-GRAND
55,MEUSE,55374,NANT-LE-PETIT,C55374,NANT-LE-PETIT
55,MEUSE,55375,NANTILLOIS,C55375,NANTILLOIS
55,MEUSE,55376,NANTOIS,C55376,NANTOIS
55,MEUSE,55377,NEPVANT,C55377,NEPVANT
55,MEUSE,55378,NETTANCOURT,C55378,NETTANCOURT
55,MEUSE,55379,NEUFOUR,C55379,NEUFOUR
55,MEUSE,55380,NEUVILLE-EN-VERDUNOIS,C55380,NEUVILLE-EN-VERDUNOIS
55,MEUSE,55381,NEUVILLE-LÈS-VAUCOULEURS,C55381,NEUVILLE-LÈS-VAUCOULEURS
55,MEUSE,55382,NEUVILLE-SUR-ORNAIN,C55382,NEUVILLE-SUR-ORNAIN
55,MEUSE,55383,NEUVILLY-EN-ARGONNE,C55383,NEUVILLY-EN-ARGONNE
55,MEUSE,55384,NICEY-SUR-AIRE,C55384,NICEY-SUR-AIRE
55,MEUSE,55385,NIXÉVILLE-BLERCOURT,C55385,NIXÉVILLE-BLERCOURT
55,MEUSE,55386,NONSARD-LAMARCHE,C55386,NONSARD-LAMARCHE
55,MEUSE,55387,NOUILLONPONT,C55387,NOUILLONPONT
55,MEUSE,55388,NOYERS-AUZÉCOURT,C55388,NOYERS-AUZÉCOURT
55,MEUSE,55389,NUBÉCOURT,C55389,NUBÉCOURT
55,MEUSE,55391,OLIZY-SUR-CHIERS,C55391,OLIZY-SUR-CHIERS
55,MEUSE,55394,ORNES,C55394,ORNES
55,MEUSE,55395,OSCHES,C55395,OSCHES
55,MEUSE,55396,OURCHES-SUR-MEUSE,C55396,OURCHES-SUR-MEUSE
55,MEUSE,55397,PAGNY-LA-BLANCHE-CÔTE,C55397,PAGNY-LA-BLANCHE-CÔTE
55,MEUSE,55398,PAGNY-SUR-MEUSE,C55398,PAGNY-SUR-MEUSE
55,MEUSE,55399,PAREID,C55399,PAREID
55,MEUSE,55400,PARFONDRUPT,C55400,PARFONDRUPT
55,MEUSE,55403,PEUVILLERS,C55403,PEUVILLERS
55,MEUSE,55404,PIERREFITTE-SUR-AIRE,C55404,PIERREFITTE-SUR-AIRE
55,MEUSE,55405,PILLON,C55405,PILLON
55,MEUSE,55406,PINTHEVILLE,C55406,PINTHEVILLE
55,MEUSE,55407,PONT-SUR-MEUSE,C55407,PONT-SUR-MEUSE
55,MEUSE,55408,POUILLY-SUR-MEUSE,C55408,POUILLY-SUR-MEUSE
55,MEUSE,55409,PRETZ-EN-ARGONNE,C55409,PRETZ-EN-ARGONNE
55,MEUSE,55410,QUINCY-LANDZÉCOURT,C55410,QUINCY-LANDZÉCOURT
55,MEUSE,55411,RAMBLUZIN-ET-BENOITE-VAUX,C55411,RAMBLUZIN-ET-BENOITE-VAUX
55,MEUSE,55412,RAMBUCOURT,C55412,RAMBUCOURT
